Year,StateAbbr,StateDesc,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,TotalPop18plus,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,Geolocation
2023,OK,Oklahoma,Noble,BRFSS,Prevention,Cholesterol screening among adults,%,Age-adjusted prevalence,83.2,,,80.6,85.7,"10,832","8,403",40103,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-97.2306034414518 36.3884982575705)
2023,TN,Tennessee,Anderson,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,3.9,,,3.5,4.5,"80,234","63,394",47001,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-84.199285311983 36.1186771576853)
2023,TX,Texas,Parmer,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Age-adjusted prevalence,5.9,,,5.1,6.6,"9,617","6,935",48369,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-102.784414317939 34.5299392685081)
2023,SD,South Dakota,Lincoln,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,11.6,,,8.9,14.4,"73,238","54,161",46083,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,POINT (-96.7217395498487 43.2788680412912)
2023,IL,Illinois,Franklin,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,78.5,,,75.3,81.4,"37,138","28,958",17055,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication,POINT (-88.9238685944114 37.9921595158738)
2023,ID,Idaho,Canyon,BRFSS,Health Outcomes,Depression among adults,%,Age-adjusted prevalence,23.3,,,20.5,26.1,"257,674","189,929",16027,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-116.708957811914 43.6247624853459)
2022,MS,Mississippi,Oktibbeha,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Age-adjusted prevalence,55.6,,,50.5,60.5,"51,203","42,382",28105,PREVENT,COLON_SCREEN,AgeAdjPrv,Colorectal Cancer Screening,POINT (-88.8793086175243 33.4250380065366)
2023,VA,Virginia,Virginia Beach,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,80.1,,,77.0,83.0,"453,649","355,216",51810,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-76.0436032556912 36.7335606676589)
2023,OK,Oklahoma,Mayes,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Crude prevalence,20.7,,,17.5,24.3,"39,889","30,559",40097,SOCLNEED,FOODINSECU,CrdPrv,Food Insecurity,POINT (-95.2306650873753 36.3019893623476)
2023,SC,South Carolina,Abbeville,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Age-adjusted prevalence,7.9,,,6.8,9.3,"24,434","19,650",45001,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-82.4592335344885 34.2227918494933)
2023,NC,North Carolina,Camden,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.6,,,9.7,11.5,"11,137","8,653",37029,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-76.2049603642896 36.3863407828493)
2023,ND,North Dakota,McLean,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Age-adjusted prevalence,22.7,,,18.1,27.1,"9,832","7,747",38055,RISKBEH,LPA,AgeAdjPrv,Physical Inactivity,POINT (-101.321970767791 47.6070012811029)
2023,WY,Wyoming,Natrona,BRFSS,Health Outcomes,Current asthma among adults,%,Age-adjusted prevalence,10.4,,,9.1,11.8,"79,941","61,379",56025,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-106.798428990807 42.9624387201285)
2023,AR,Arkansas,Hempstead,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,22.1,,,18.7,25.5,"19,343","14,429",5057,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-93.668219443281 33.7357081301166)
2023,NE,Nebraska,York,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,2.8,,,2.4,3.2,"14,356","11,004",31185,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-97.5971025429162 40.8727678324978)
2023,LA,Louisiana,Beauregard,BRFSS,Health Outcomes,Arthritis among adults,%,Age-adjusted prevalence,27.6,,,24.5,30.9,"36,827","27,436",22011,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-93.3432980720676 30.6485062033993)
2023,TX,Texas,Erath,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Age-adjusted prevalence,14.5,,,11.5,17.7,"44,195","35,075",48143,RISKBEH,CSMOKING,AgeAdjPrv,Current Cigarette Smoking,POINT (-98.2178480863038 32.2362428952584)
2023,CA,California,San Bernardino,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,31.9,,,28.9,34.9,"2,195,611","1,641,803",6071,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-116.178441641048 34.8415154042306)
2022,MO,Missouri,Worth,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,57.0,,,53.0,61.1,"1,907","1,536",29227,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-94.4221131218741 40.4790917768255)
2023,SD,South Dakota,Hyde,BRFSS,Disability,Vision disability among adults,%,Age-adjusted prevalence,4.7,,,4.1,5.4,"1,186",913,46069,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-99.4870754081912 44.5472921113259)
2022,IL,Illinois,Hamilton,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,60.6,,,54.9,65.9,"7,911","6,144",17065,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,POINT (-88.5390680927951 38.0815781203156)
2023,GA,Georgia,DeKalb,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,7.9,,,6.7,9.3,"762,992","591,931",13089,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,POINT (-84.2263845160089 33.7713752418002)
2023,MO,Missouri,Shelby,BRFSS,Health Outcomes,Arthritis among adults,%,Age-adjusted prevalence,27.5,,,24.2,30.9,"5,931","4,506",29205,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-92.0765035724993 39.7978199013128)
2023,KS,Kansas,Gove,BRFSS,Disability,Independent living disability among adults,%,Age-adjusted prevalence,7.5,,,6.4,8.8,"2,735","2,038",20063,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-100.482943577373 38.9158732062786)
2023,GA,Georgia,Baldwin,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,20.4,,,17.1,23.9,"43,396","35,399",13009,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-83.249810116719 33.0696572776403)
2023,IN,Indiana,Blackford,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Age-adjusted prevalence,76.6,,,72.7,80.3,"11,893","9,240",18009,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-85.3248549068487 40.4736156523133)
2022,WI,Wisconsin,Outagamie,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,81.0,,,75.3,85.7,"193,234","149,418",55087,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-88.4650199576843 44.4160154160954)
2023,AL,Alabama,Henry,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Age-adjusted prevalence,21.3,,,17.6,25.4,"17,899","14,236",1067,SOCLNEED,FOODINSECU,AgeAdjPrv,Food Insecurity,POINT (-85.2412788046304 31.5148475570572)
2023,VT,Vermont,Windsor,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,14.8,,,12.8,17.0,"58,101","48,044",50027,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress,POINT (-72.5865074428199 43.5797484420206)
2023,NM,New Mexico,Sierra,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,13.4,,,11.4,15.7,"11,488","9,643",35051,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity,POINT (-107.192368105928 33.1306734754366)
2023,VA,Virginia,Campbell,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Crude prevalence,13.9,,,11.2,17.0,"55,270","44,734",51031,SOCLNEED,FOODINSECU,CrdPrv,Food Insecurity,POINT (-79.0967427063706 37.2054011356881)
2023,ID,Idaho,Bingham,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,5.5,,,4.8,6.2,"50,395","35,914",16011,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-112.398339286311 43.2166155233315)
2023,WI,Wisconsin,Sheboygan,BRFSS,Disability,Any disability among adults,%,Crude prevalence,29.5,,,25.6,33.9,"117,752","92,697",55117,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-87.9453315851594 43.7212481954764)
2022,SD,South Dakota,Hughes,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted prevalence,71.3,,,68.2,74.5,"17,624","13,336",46065,PREVENT,DENTAL,AgeAdjPrv,Dental Visit,POINT (-99.9956226808318 44.3890109551014)
2023,IA,Iowa,Clarke,BRFSS,Health Outcomes,Obesity among adults,%,Age-adjusted prevalence,43.2,,,35.3,51.2,"9,588","7,120",19039,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-93.7852072342098 41.0289111078125)
2023,TN,Tennessee,Cocke,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,7.5,,,6.5,8.8,"37,404","29,763",47029,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-83.1211811402949 35.9254591010981)
2023,IN,Indiana,Ohio,BRFSS,Disability,Hearing disability among adults,%,Age-adjusted prevalence,6.6,,,5.7,7.4,"6,004","4,809",18115,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-84.9654176397488 38.9500282087554)
2023,OK,Oklahoma,Woodward,BRFSS,Health Outcomes,Current asthma among adults,%,Age-adjusted prevalence,10.9,,,9.7,12.3,"19,947","15,150",40153,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-99.265301176798 36.422629110699)
2023,VA,Virginia,Sussex,BRFSS,Disability,Mobility disability among adults,%,Age-adjusted prevalence,16.0,,,13.9,18.5,"10,757","9,043",51183,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-77.2619862677843 36.9217516130991)
2023,NE,Nebraska,Furnas,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Crude prevalence,12.6,,,9.8,15.9,"4,556","3,583",31065,SOCLNEED,FOODINSECU,CrdPrv,Food Insecurity,POINT (-99.9124933288443 40.1764626253683)
2023,VA,Virginia,Danville,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Crude prevalence,37.1,,,31.3,42.6,"41,837","32,396",51590,SOCLNEED,LONELINESS,CrdPrv,Loneliness,POINT (-79.408939511926 36.5829267417419)
2023,MO,Missouri,Gentry,BRFSS,Prevention,Cholesterol screening among adults,%,Crude prevalence,83.6,,,80.9,86.1,"6,287","4,635",29075,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-94.4095546973503 40.2120580967131)
2023,AR,Arkansas,Ashley,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,4.2,,,3.8,4.7,"18,262","14,105",5003,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-91.7684677225088 33.1912395259672)
2023,GA,Georgia,Hall,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,76.8,,,73.1,80.2,"217,267","166,389",13139,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-83.8198972002444 34.3169672815553)
2023,ND,North Dakota,Stutsman,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,7.3,,,6.0,8.8,"21,392","17,062",38093,HLTHOUT,COPD,CrdPrv,COPD,POINT (-98.9588320811565 46.9792224570658)
2023,ID,Idaho,Madison,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Age-adjusted prevalence,10.1,,,8.5,11.8,"54,547","43,341",16065,SOCLNEED,SHUTUTILITY,AgeAdjPrv,Utility Services Threat,POINT (-111.659057264189 43.7840136222451)
2023,AL,Alabama,Butler,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Age-adjusted prevalence,29.8,,,25.2,35.0,"18,382","14,276",1013,SOCLNEED,EMOTIONSPT,AgeAdjPrv,Lack of Social/Emotional Support,POINT (-86.6804536012984 31.7525985102121)
2023,SD,South Dakota,Ziebach,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,23.1,,,19.8,26.8,"2,322","1,744",46137,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-101.665864029136 44.9804936625227)
2023,LA,Louisiana,Caddo,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,9.2,,,7.0,11.7,"226,386","173,794",22017,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-93.8827723839354 32.5804242505209)
2023,NC,North Carolina,Avery,BRFSS,Disability,Hearing disability among adults,%,Age-adjusted prevalence,7.6,,,6.6,8.7,"17,561","15,011",37011,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-81.9225713884377 36.0766997215744)
2023,MO,Missouri,Adair,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,34.7,,,27.6,42.1,"25,122","20,545",29001,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-92.6008180613286 40.1905163010493)
2023,MS,Mississippi,Marion,BRFSS,Prevention,Cholesterol screening among adults,%,Age-adjusted prevalence,83.3,,,80.5,85.7,"24,224","18,622",28091,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-89.8222880649578 31.2307987274595)
2023,AL,Alabama,Elmore,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,15.1,,,12.3,17.9,"90,441","71,010",1051,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,POINT (-86.1484340236509 32.5970686891064)
2023,UT,Utah,Kane,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Age-adjusted prevalence,11.8,,,9.1,15.0,"8,425","6,481",49025,SOCLNEED,FOODINSECU,AgeAdjPrv,Food Insecurity,POINT (-111.888566184301 37.2846913760776)
2023,MN,Minnesota,Renville,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Crude prevalence,7.9,,,6.6,9.2,"14,348","11,042",27129,SOCLNEED,LACKTRPT,CrdPrv,Transportation Barriers,POINT (-94.9467488296717 44.7268324539775)
2023,MT,Montana,Meagher,BRFSS,Disability,Independent living disability among adults,%,Age-adjusted prevalence,7.9,,,6.6,9.3,"2,071","1,699",30059,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-110.88573703225 46.5983402499569)
2023,KS,Kansas,Ottawa,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Age-adjusted prevalence,8.5,,,6.5,10.9,"5,818","4,451",20143,PREVENT,ACCESS2,AgeAdjPrv,Health Insurance,POINT (-97.6502058708467 39.1324546007811)
2023,MI,Michigan,Missaukee,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Age-adjusted prevalence,15.8,,,12.4,19.8,"15,311","11,930",26113,SOCLNEED,FOODINSECU,AgeAdjPrv,Food Insecurity,POINT (-85.0947630744163 44.3377023501119)
2023,MT,Montana,Deer Lodge,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,10.3,,,8.2,12.5,"9,673","8,546",30023,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity,POINT (-113.066771483619 46.0608249789491)
2023,FL,Florida,Flagler,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Age-adjusted prevalence,5.5,,,4.8,6.1,"131,439","110,520",12035,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-81.3134845980192 29.4615154544014)
2023,MS,Mississippi,Copiah,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Age-adjusted prevalence,18.3,,,14.6,22.2,"27,664","21,515",28029,SOCLNEED,FOODSTAMP,AgeAdjPrv,Food Stamps,POINT (-90.4488258448001 31.8691913743667)
2023,AL,Alabama,Hale,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Age-adjusted prevalence,15.5,,,13.2,18.2,"14,888","11,246",1065,SOCLNEED,LACKTRPT,AgeAdjPrv,Transportation Barriers,POINT (-87.6288617663726 32.7624422973756)
2023,CA,California,Butte,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,10.5,,,9.3,11.8,"207,172","164,973",6007,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,POINT (-121.60115169224 39.6663795928272)
2023,TX,Texas,Shelby,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,41.1,,,32.3,49.9,"24,179","17,790",48419,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-94.1455239058932 31.792224856062)
2023,TN,Tennessee,Trousdale,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,14.5,,,12.3,16.8,"12,271","9,953",47169,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-86.1558070520921 36.3926432948972)
2023,ID,Idaho,Latah,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,72.0,,,68.3,75.5,"41,301","33,280",16057,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-116.711700829425 46.8155705621497)
2023,TX,Texas,Archer,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,8.1,,,6.8,9.5,"9,029","6,979",48009,HLTHOUT,COPD,CrdPrv,COPD,POINT (-98.687690972691 33.6153652781023)
2023,TX,Texas,Hood,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Age-adjusted prevalence,5.5,,,4.5,6.6,"67,774","53,986",48221,HLTHOUT,COPD,AgeAdjPrv,COPD,POINT (-97.832107492052 32.4300324854854)
2023,VT,Vermont,Orleans,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Age-adjusted prevalence,75.1,,,71.1,78.5,"27,516","22,246",50019,PREVENT,CHECKUP,AgeAdjPrv,Annual Checkup,POINT (-72.2433151551954 44.8289966062728)
2023,GA,Georgia,Chattooga,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,20.2,,,17.2,23.3,"25,222","19,718",13055,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-85.345236938921 34.4750251859624)
2023,VA,Virginia,Alleghany,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,42.5,,,38.0,46.8,"14,595","12,022",51005,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-80.0064556036248 37.7878977742435)
2023,TX,Texas,Stonewall,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Age-adjusted prevalence,32.5,,,30.5,34.7,"1,218",955,48433,HLTHOUT,HIGHCHOL,AgeAdjPrv,High Cholesterol,POINT (-100.253840082948 33.1790674385685)
2023,SC,South Carolina,Marlboro,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Age-adjusted prevalence,16.4,,,14.3,18.6,"25,704","20,526",45069,SOCLNEED,LACKTRPT,AgeAdjPrv,Transportation Barriers,POINT (-79.6786177539627 34.6020090350978)
2023,NC,North Carolina,Burke,BRFSS,Disability,Hearing disability among adults,%,Age-adjusted prevalence,7.5,,,6.6,8.6,"88,338","72,201",37023,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-81.70486114808 35.7494843806822)
2023,MI,Michigan,Ogemaw,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,3.4,,,3.0,3.8,"20,990","17,270",26129,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-84.1264922093549 44.3349268175547)
2023,OK,Oklahoma,Cherokee,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,78.8,,,75.1,82.2,"48,185","37,972",40021,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-94.9995983942583 35.9067009473224)
2023,IL,Illinois,Williamson,BRFSS,Prevention,Cholesterol screening among adults,%,Age-adjusted prevalence,84.7,,,82.0,87.1,"66,706","52,683",17199,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-88.9299128376957 37.730295038346)
2022,MO,Missouri,New Madrid,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,51.7,,,48.0,55.6,"15,424","11,775",29143,PREVENT,DENTAL,CrdPrv,Dental Visit,POINT (-89.6516052602351 36.5949077997842)
2023,SC,South Carolina,Beaufort,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,40.5,,,37.5,44.0,"198,979","165,010",45013,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,POINT (-80.7300476561363 32.3857901390983)
2023,GA,Georgia,Richmond,BRFSS,Health Outcomes,Current asthma among adults,%,Age-adjusted prevalence,11.5,,,10.2,12.9,"205,414","158,562",13245,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-82.0744462571572 33.3599418331668)
2023,MT,Montana,Ravalli,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,3.5,,,3.0,4.3,"47,738","38,925",30081,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-114.120708621033 46.0815641954315)
2023,TX,Texas,Morris,BRFSS,Prevention,Cholesterol screening among adults,%,Age-adjusted prevalence,83.0,,,80.5,85.3,"12,066","9,326",48343,PREVENT,CHOLSCREEN,AgeAdjPrv,Cholesterol Screening,POINT (-94.7328145015315 33.1134773073817)
2023,GA,Georgia,Fayette,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,13.9,,,12.0,16.0,"123,351","95,974",13113,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress,POINT (-84.4949703697974 33.4135379836022)
2023,MS,Mississippi,Adams,BRFSS,Disability,Independent living disability among adults,%,Age-adjusted prevalence,12.5,,,10.8,14.4,"28,746","22,919",28001,DISABLT,INDEPLIVE,AgeAdjPrv,Independent Living Disability,POINT (-91.3533573762559 31.4821297910114)
2023,MT,Montana,Treasure,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,21.6,,,18.1,25.4,772,586,30103,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-107.271841890792 46.211418173005)
2022,MS,Mississippi,Marion,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,70.5,,,61.5,78.3,"24,224","18,622",28091,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-89.8222880649578 31.2307987274595)
2023,MS,Mississippi,Walthall,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Crude prevalence,12.4,,,10.6,14.4,"13,863","10,730",28147,SOCLNEED,SHUTUTILITY,CrdPrv,Utility Services Threat,POINT (-90.1061456917469 31.1483756747177)
2023,TX,Texas,Foard,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,6.6,,,5.7,7.7,"1,079",854,48155,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-99.7779429251339 33.9747830849659)
2023,MD,Maryland,Frederick,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Age-adjusted prevalence,23.5,,,20.5,26.6,"293,391","224,828",24021,SOCLNEED,EMOTIONSPT,AgeAdjPrv,Lack of Social/Emotional Support,POINT (-77.3976709371378 39.47221383853)
2023,ND,North Dakota,Foster,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,12.7,,,10.7,14.8,"3,309","2,554",38031,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress,POINT (-98.8828143321964 47.4570556413671)
2023,KS,Kansas,Sherman,BRFSS,Disability,Any disability among adults,%,Crude prevalence,33.7,,,28.8,38.8,"5,844","4,429",20181,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-101.719768412866 39.3514737729657)
2022,WV,West Virginia,Berkeley,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,13.9,,,11.3,16.7,"132,440","101,986",54003,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,POINT (-78.0272689900364 39.4644546313415)
2023,IN,Indiana,Noble,BRFSS,Health Outcomes,Current asthma among adults,%,Age-adjusted prevalence,11.2,,,9.9,12.7,"47,430","36,001",18113,HLTHOUT,CASTHMA,AgeAdjPrv,Current Asthma,POINT (-85.4175453196001 41.3985984916063)
2023,NE,Nebraska,Chase,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,13.1,,,11.2,15.3,"3,724","2,808",31029,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress,POINT (-101.697940676881 40.5237100804625)
2023,LA,Louisiana,St. Landry,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Age-adjusted prevalence,7.5,,,6.6,8.4,"81,464","59,706",22097,HLTHOUT,CHD,AgeAdjPrv,Coronary Heart Disease,POINT (-92.0055958226491 30.598959185827)
